
                  X               X-Coords           Z-Coords    

                0.                11.7549E-39        -0.         
              911.674E-03        911.674E-03        279.002E-03  
              913.794E-03        913.794E-03        280.362E-03  
              915.913E-03        915.913E-03        281.723E-03  
              918.03E-03         918.03E-03         283.085E-03  
              920.146E-03        920.146E-03        284.448E-03  
              922.26E-03         922.26E-03         285.812E-03  
              924.373E-03        924.373E-03        287.177E-03  
              926.484E-03        926.484E-03        288.542E-03  
              928.594E-03        928.594E-03        289.908E-03  
              930.703E-03        930.703E-03        291.274E-03  
              932.811E-03        932.811E-03        292.641E-03  
              934.917E-03        934.917E-03        294.008E-03  
              937.022E-03        937.022E-03        295.376E-03  
              939.126E-03        939.126E-03        296.744E-03  
              941.229E-03        941.229E-03        298.112E-03  
              943.331E-03        943.331E-03        299.48E-03   
              945.433E-03        945.433E-03        300.849E-03  
              947.533E-03        947.533E-03        302.22E-03   
              949.63E-03         949.63E-03         303.59E-03   
              951.73E-03         951.73E-03         304.963E-03  
              953.822E-03        953.822E-03        306.345E-03  




