
                  X               X-Coords           Z-Coords    

                0.                11.7549E-39        -0.         
                5.52464E-03        5.52463E-03      493.015E-03  
                4.11022E-03        4.11024E-03      493.69E-03   
                2.69377E-03        2.69377E-03      494.359E-03  
                1.27524E-03        1.27525E-03      495.024E-03  
             -145.316E-06       -145.297E-06        495.683E-03  
               -1.56784E-03       -1.56785E-03      496.337E-03  
               -2.99239E-03       -2.99236E-03      496.986E-03  
               -4.41885E-03       -4.41883E-03      497.63E-03   
               -5.84722E-03       -5.84721E-03      498.268E-03  
               -7.27749E-03       -7.27749E-03      498.902E-03  
               -8.70961E-03       -8.70963E-03      499.531E-03  
              -10.1436E-03       -10.1436E-03       500.154E-03  
              -11.5794E-03       -11.5794E-03       500.773E-03  
              -13.017E-03        -13.017E-03        501.386E-03  
              -14.4563E-03       -14.4563E-03       501.995E-03  
              -15.8974E-03       -15.8974E-03       502.598E-03  
              -17.3402E-03       -17.3402E-03       503.197E-03  
              -18.7847E-03       -18.7847E-03       503.791E-03  
              -20.2309E-03       -20.2309E-03       504.379E-03  
              -21.6786E-03       -21.6786E-03       504.963E-03  
              -23.128E-03        -23.128E-03        505.542E-03  
              -24.579E-03        -24.579E-03        506.116E-03  
              -26.0316E-03       -26.0316E-03       506.685E-03  
              -27.4857E-03       -27.4856E-03       507.25E-03   
              -28.9413E-03       -28.9413E-03       507.809E-03  
              -30.3984E-03       -30.3983E-03       508.364E-03  
              -31.8569E-03       -31.8569E-03       508.914E-03  
              -33.3169E-03       -33.3169E-03       509.459E-03  
              -34.7784E-03       -34.7784E-03       510.E-03     
              -36.2412E-03       -36.2412E-03       510.535E-03  
              -37.7055E-03       -37.7055E-03       511.066E-03  
              -39.171E-03        -39.171E-03        511.592E-03  
              -40.638E-03        -40.638E-03        512.114E-03  
              -42.1062E-03       -42.1062E-03       512.631E-03  
              -43.5757E-03       -43.5757E-03       513.143E-03  
              -45.0465E-03       -45.0465E-03       513.65E-03   
              -46.5186E-03       -46.5186E-03       514.153E-03  
              -47.9919E-03       -47.9918E-03       514.652E-03  
              -49.4663E-03       -49.4663E-03       515.145E-03  
              -50.942E-03        -50.942E-03        515.635E-03  
              -52.4188E-03       -52.4188E-03       516.119E-03  
              -53.8968E-03       -53.8968E-03       516.599E-03  
              -55.3759E-03       -55.3759E-03       517.075E-03  
              -56.8562E-03       -56.8562E-03       517.546E-03  
              -58.3374E-03       -58.3375E-03       518.013E-03  
              -59.8198E-03       -59.8198E-03       518.475E-03  
              -61.3033E-03       -61.3032E-03       518.933E-03  
              -62.7877E-03       -62.7877E-03       519.386E-03  
              -64.2731E-03       -64.2731E-03       519.835E-03  
              -65.7596E-03       -65.7596E-03       520.28E-03   
              -67.247E-03        -67.247E-03        520.72E-03   
              -68.7354E-03       -68.7354E-03       521.156E-03  
              -70.2247E-03       -70.2247E-03       521.587E-03  
              -71.7149E-03       -71.7149E-03       522.014E-03  
              -73.206E-03        -73.206E-03        522.437E-03  
              -74.698E-03        -74.698E-03        522.856E-03  
              -76.1909E-03       -76.1909E-03       523.271E-03  
              -77.6846E-03       -77.6846E-03       523.681E-03  
              -79.1791E-03       -79.1791E-03       524.087E-03  
              -80.6744E-03       -80.6744E-03       524.489E-03  
              -82.1705E-03       -82.1706E-03       524.887E-03  
              -83.6675E-03       -83.6675E-03       525.28E-03   
              -85.1651E-03       -85.1652E-03       525.67E-03   
              -86.6635E-03       -86.6636E-03       526.055E-03  
              -88.1627E-03       -88.1627E-03       526.436E-03  
              -89.6626E-03       -89.6626E-03       526.813E-03  
              -91.1631E-03       -91.1631E-03       527.187E-03  
              -92.6644E-03       -92.6643E-03       527.556E-03  
              -94.1662E-03       -94.1662E-03       527.921E-03  
              -95.6688E-03       -95.6688E-03       528.282E-03  
              -97.172E-03        -97.172E-03        528.639E-03  
              -98.6757E-03       -98.6758E-03       528.993E-03  
             -100.18E-03        -100.18E-03         529.342E-03  
             -101.685E-03       -101.685E-03        529.687E-03  
             -103.191E-03       -103.191E-03        530.029E-03  
             -104.697E-03       -104.697E-03        530.367E-03  
             -106.203E-03       -106.203E-03        530.701E-03  
             -107.711E-03       -107.711E-03        531.031E-03  
